fold,model,sample_id,best_fixed_method,fw_consensus_insertion_auc,best_fixed_method_insertion_auc,oracle_best_insertion_auc,fw_minus_best_fixed_method,fw_minus_oracle_best,uniform_consensus_insertion_auc,fw_minus_uniform
fold_3,efficientnet_b4,53418228_2698575616_7_spinal_canal_stenosis_l1_l2,gradcam,0.9098582059144974,0.942723163962364,0.942723163962364,-0.0328649580478666,-0.0328649580478666,,
fold_3,efficientnet_b4,64092030_1924652166_4_left_subarticular_stenosis_l2_l3,gradcam,0.5366060048341751,0.5257816061377525,0.5683033019304274,0.010824398696422599,-0.03169729709625235,,
fold_3,efficientnet_b4,64092030_3762658078_5_left_neural_foraminal_narrowing_l1_l2,gradcam,0.9891025513410568,0.980035835504532,0.980035835504532,0.009066715836524852,0.009066715836524852,,
fold_3,efficientnet_b4,74782131_2762032004_6_right_neural_foraminal_narrowing_l5_s1,gradcam,0.6000435048714281,0.6774629706516861,0.6774629706516861,-0.07741946578025805,-0.07741946578025805,,
fold_3,efficientnet_b4,74782131_3401861580_5_left_subarticular_stenosis_l2_l3,gradcam,0.9219383109360934,0.933913456276059,0.933913456276059,-0.011975145339965687,-0.011975145339965687,,
fold_3,efficientnet_b4,85480902_272934052_17_left_subarticular_stenosis_l5_s1,gradcam,0.4257116168737411,0.4417333424091338,0.4417333424091338,-0.016021725535392717,-0.016021725535392717,,
fold_3,efficientnet_b4,85480902_902386811_11_left_neural_foraminal_narrowing_l5_s1,gradcam,0.6550986118614673,0.6543031238019467,0.6808456487953662,0.000795488059520677,-0.025747036933898904,,
fold_3,efficientnet_b4,85480902_3748857198_8_spinal_canal_stenosis_l3_l4,gradcam,0.816410056129098,0.860368651524186,0.860368651524186,-0.04395859539508795,-0.04395859539508795,,
fold_3,efficientnet_b4,86250890_300671486_18_left_neural_foraminal_narrowing_l3_l4,gradcam,0.6228305056691169,0.6322764024138451,0.6416587352752686,-0.009445896744728177,-0.018828229606151714,,
fold_3,efficientnet_b4,86250890_1607180289_14_left_subarticular_stenosis_l2_l3,gradcam,0.5719994623214005,0.5859760630875825,0.5968304757028818,-0.013976600766182012,-0.024831013381481304,,
fold_3,efficientnet_b4,87937369_234828727_5_left_neural_foraminal_narrowing_l5_s1,gradcam,0.7364063668996096,0.717680137231946,0.717680137231946,0.018726229667663574,0.018726229667663574,,
fold_3,efficientnet_b4,87937369_2405188639_2_left_subarticular_stenosis_l4_l5,gradcam,0.5552901715040207,0.5522675082087517,0.5522675082087517,0.0030226632952690125,0.0030226632952690125,,
fold_3,efficientnet_b4,87937369_4096023265_9_spinal_canal_stenosis_l3_l4,gradcam,0.8838464472442865,0.9251268599182366,0.9251268599182366,-0.041280412673950106,-0.041280412673950106,,
fold_3,efficientnet_b4,89637298_666691702_12_left_neural_foraminal_narrowing_l3_l4,gradcam,0.5810243152081966,0.5195377461612224,0.565117124468088,0.06148656904697425,0.0159071907401086,,
fold_3,efficientnet_b4,89637298_2188742243_48_right_subarticular_stenosis_l4_l5,gradcam,0.8528735622763635,0.7994427591562271,0.8699373766779899,0.05343080312013637,-0.01706381440162641,,
fold_3,efficientnet_b4,90711686_750049445_2_left_neural_foraminal_narrowing_l3_l4,gradcam,0.455076739937067,0.6120353244245051,0.6120353244245051,-0.15695858448743816,-0.15695858448743816,,
fold_3,efficientnet_b4,90711686_1614973506_8_left_subarticular_stenosis_l2_l3,gradcam,0.9532608214765786,0.9605976823717356,0.9605976823717356,-0.007336860895156949,-0.007336860895156949,,
fold_3,efficientnet_b4,90711686_1968835546_7_spinal_canal_stenosis_l3_l4,gradcam,0.8271985534578562,0.8320153180509804,0.8320153180509804,-0.00481676459312419,-0.00481676459312419,,
fold_3,resnet50,8785691_481125819_8_spinal_canal_stenosis_l1_l2,gradcam,0.9990072071552276,0.9994550198316574,0.9994654715061188,-0.00044781267642979294,-0.0004582643508911355,,
fold_3,resnet50,8785691_1570286759_10_left_neural_foraminal_narrowing_l1_l2,gradcam,0.9998077228665352,0.9998368099331856,0.9998368099331856,-2.9087066650390625e-05,-2.9087066650390625e-05,,
fold_3,resnet50,8785691_2406919186_12_left_subarticular_stenosis_l3_l4,gradcam,0.9910009875893592,0.9905223920941352,0.9910972103476524,0.000478595495223999,-9.622275829324067e-05,,
fold_3,resnet50,22191399_434280813_12_left_neural_foraminal_narrowing_l1_l2,gradcam,0.9995918884873388,0.9992623522877692,0.9998076394200324,0.00032953619956965774,-0.00021575093269354806,,
fold_3,resnet50,22191399_3687121182_29_left_subarticular_stenosis_l3_l4,gradcam,0.3193255638470873,0.218055279974942,0.4721413265884621,0.10127028387214532,-0.15281576274137476,,
fold_3,resnet50,33736057_758801267_3_right_neural_foraminal_narrowing_l4_l5,gradcam,0.9909949377179146,0.9909833088517188,0.9916401222348212,1.1628866195767529e-05,-0.0006451845169066495,,
fold_3,resnet50,33736057_1379151387_7_spinal_canal_stenosis_l1_l2,gradcam,0.999520307779312,0.9995031118392944,0.9995146930217744,1.7195940017589173e-05,5.614757537575343e-06,,
fold_3,resnet50,33736057_1847558962_11_right_subarticular_stenosis_l3_l4,gradcam,0.9869811818003654,0.9869172349572182,0.9869762852787972,6.394684314725563e-05,4.896521568209522e-06,,
fold_3,resnet50,40745534_1395478236_34_right_subarticular_stenosis_l3_l4,gradcam,0.6880175352096557,0.6822531374171376,0.6875922650098801,0.005764397792518139,0.0004252701997755626,,
fold_3,resnet50,40745534_2948359731_13_left_neural_foraminal_narrowing_l1_l2,gradcam,0.9132554695010184,0.912192177772522,0.9761747434735298,0.001063291728496396,-0.0629192739725114,,
fold_3,resnet50,53418228_345993377_4_left_neural_foraminal_narrowing_l3_l4,gradcam,0.9754815369844436,0.9692323237657549,0.970916000008583,0.006249213218688765,0.004565536975860596,,
fold_3,resnet50,53418228_1921001089_7_left_subarticular_stenosis_l5_s1,gradcam,0.7780222192406654,0.7674028262495994,0.7775230571627616,0.010619392991065957,0.000499162077903792,,
fold_3,resnet50,53418228_2698575616_7_spinal_canal_stenosis_l1_l2,gradcam,0.9992317020893096,0.9994791507720948,0.9994791507720948,-0.0002474486827852562,-0.0002474486827852562,,
fold_3,resnet50,64092030_1924652166_4_left_subarticular_stenosis_l2_l3,gradcam,0.4403815781341108,0.4575299783027731,0.4575299783027731,-0.017148400168662314,-0.017148400168662314,,
fold_3,resnet50,64092030_3762658078_5_left_neural_foraminal_narrowing_l1_l2,gradcam,0.9998220488429068,0.9996380910277368,0.99983621686697,0.00018395781516999943,-1.4168024063176965e-05,,
fold_3,resnet50,74782131_2762032004_6_right_neural_foraminal_narrowing_l5_s1,gradcam,0.9645592823624608,0.9505374744534492,0.9505374744534492,0.014021807909011641,0.014021807909011641,,
fold_3,resnet50,74782131_3401861580_5_left_subarticular_stenosis_l2_l3,gradcam,0.9976211547851562,0.9975095421075822,0.9975936949253084,0.00011161267757398008,2.745985984786703e-05,,
fold_3,resnet50,85480902_272934052_17_left_subarticular_stenosis_l5_s1,gradcam,0.3535492427871759,0.3531695999408838,0.4066018306883052,0.0003796428462921053,-0.05305258790112927,,
fold_3,resnet50,85480902_902386811_11_left_neural_foraminal_narrowing_l5_s1,gradcam,0.4584792007692158,0.2768555962102255,0.4922221034765243,0.1816236045589903,-0.03374290270730851,,
fold_3,resnet50,85480902_3748857198_8_spinal_canal_stenosis_l3_l4,gradcam,0.9874765664339066,0.993202829360962,0.993202829360962,-0.00572626292705547,-0.00572626292705547,,
fold_3,resnet50,86250890_300671486_18_left_neural_foraminal_narrowing_l3_l4,gradcam,0.5082500645890832,0.447388241320732,0.4767935578245669,0.060861823268351156,0.03145650676451628,,
fold_3,resnet50,86250890_1607180289_14_left_subarticular_stenosis_l2_l3,gradcam,0.7158074527978898,0.6024287208914758,0.9072672039270402,0.11337873190641401,-0.19145975112915037,,
fold_3,resnet50,87937369_234828727_5_left_neural_foraminal_narrowing_l5_s1,gradcam,0.8173005104064942,0.8054156124591828,0.844155490398407,0.011884897947311401,-0.026854979991912775,,
fold_3,resnet50,87937369_2405188639_2_left_subarticular_stenosis_l4_l5,gradcam,0.4491045907139778,0.3932120908284559,0.5595724917715416,0.05589249988552192,-0.11046790105756377,,
fold_3,resnet50,87937369_4096023265_9_spinal_canal_stenosis_l3_l4,gradcam,0.9929253667593,0.9927469819784164,0.9927507847547532,0.00017838478088361143,0.00017458200454678607,,
fold_3,resnet50,89637298_666691702_12_left_neural_foraminal_narrowing_l3_l4,gradcam,0.7898507490754128,0.8854402229189872,0.8883648917078972,-0.09558947384357441,-0.09851414263248448,,
fold_3,resnet50,89637298_2188742243_48_right_subarticular_stenosis_l4_l5,gradcam,0.4923641856759786,0.622725202285801,0.6855231662178995,-0.13036101660982236,-0.19315898054192093,,
fold_3,resnet50,90711686_750049445_2_left_neural_foraminal_narrowing_l3_l4,gradcam,0.7496424272656441,0.6611146330833435,0.8810459509491919,0.08852779418230061,-0.1314035236835478,,
fold_3,resnet50,90711686_1614973506_8_left_subarticular_stenosis_l2_l3,gradcam,0.9975777268409728,0.996867623925209,0.9976051539182662,0.0007101029157637884,-2.74270772934182e-05,,
fold_3,resnet50,90711686_1968835546_7_spinal_canal_stenosis_l3_l4,gradcam,0.986699715256691,0.97577343583107,0.9862831771373748,0.010926279425620966,0.0004165381193161899,,
fold_3,vit_small,8785691_481125819_8_spinal_canal_stenosis_l1_l2,occlusion,0.9920158624649046,0.992183631658554,0.992183631658554,-0.00016776919364946963,-0.00016776919364946963,,
fold_3,vit_small,8785691_1570286759_10_left_neural_foraminal_narrowing_l1_l2,occlusion,0.8764982953667642,0.9381792828440666,0.9566895619034768,-0.06168098747730244,-0.0801912665367126,,
fold_3,vit_small,8785691_2406919186_12_left_subarticular_stenosis_l3_l4,occlusion,0.8777924582362175,0.935709448158741,0.935709448158741,-0.057916989922523476,-0.057916989922523476,,
fold_3,vit_small,22191399_434280813_12_left_neural_foraminal_narrowing_l1_l2,occlusion,0.9798716619610788,0.9832528159022332,0.9832528159022332,-0.0033811539411544578,-0.0033811539411544578,,
fold_3,vit_small,22191399_3687121182_29_left_subarticular_stenosis_l3_l4,occlusion,0.5965578407049178,0.5071670025587082,0.6045392885804175,0.08939083814620963,-0.007981447875499703,,
fold_3,vit_small,33736057_758801267_3_right_neural_foraminal_narrowing_l4_l5,occlusion,0.9090278193354606,0.9407703414559364,0.9425993546843532,-0.03174252212047579,-0.03357153534889257,,
fold_3,vit_small,33736057_1379151387_7_spinal_canal_stenosis_l1_l2,occlusion,0.990749678015709,0.9898191660642623,0.9898191660642623,0.0009305119514466664,0.0009305119514466664,,
fold_3,vit_small,33736057_1847558962_11_right_subarticular_stenosis_l3_l4,occlusion,0.9429011903703212,0.964497511833906,0.964497511833906,-0.02159632146358481,-0.02159632146358481,,
fold_3,vit_small,40745534_1395478236_34_right_subarticular_stenosis_l3_l4,occlusion,0.5514374062418937,0.5102927476167679,0.5476108536124229,0.04114465862512584,0.0038265526294708474,,
fold_3,vit_small,40745534_2948359731_13_left_neural_foraminal_narrowing_l1_l2,occlusion,0.5238598108291626,0.4872108429670334,0.5327511474490166,0.03664896786212918,-0.008891336619854084,,
fold_3,vit_small,53418228_345993377_4_left_neural_foraminal_narrowing_l3_l4,occlusion,0.5053483828902244,0.466530005633831,0.5537388697266579,0.03881837725639342,-0.04839048683643343,,
fold_3,vit_small,53418228_1921001089_7_left_subarticular_stenosis_l5_s1,occlusion,0.5155507788062096,0.4334586702287197,0.6928985327482223,0.08209210857748989,-0.17734775394201274,,
fold_3,vit_small,53418228_2698575616_7_spinal_canal_stenosis_l1_l2,occlusion,0.9092672511935234,0.9200429871678352,0.9464338675141336,-0.010775735974311806,-0.037166616320610246,,
fold_3,vit_small,64092030_1924652166_4_left_subarticular_stenosis_l2_l3,occlusion,0.5687088776379824,0.5492023292928934,0.579857413843274,0.019506548345089025,-0.01114853620529166,,
fold_3,vit_small,64092030_3762658078_5_left_neural_foraminal_narrowing_l1_l2,occlusion,0.9489155292510986,0.9599351316690444,0.9768377482891082,-0.011019602417945862,-0.02792221903800962,,
fold_3,vit_small,74782131_2762032004_6_right_neural_foraminal_narrowing_l5_s1,occlusion,0.5894652545452118,0.4452203370630741,0.4803098071366548,0.1442449174821377,0.10915544740855704,,
fold_3,vit_small,74782131_3401861580_5_left_subarticular_stenosis_l2_l3,occlusion,0.9793410450220108,0.9834666788578031,0.9834666788578031,-0.004125633835792342,-0.004125633835792342,,
fold_3,vit_small,85480902_272934052_17_left_subarticular_stenosis_l5_s1,occlusion,0.4240692481398582,0.4407796800136566,0.4407796800136566,-0.016710431873798393,-0.016710431873798393,,
fold_3,vit_small,85480902_902386811_11_left_neural_foraminal_narrowing_l5_s1,occlusion,0.582082050666213,0.5381219770759342,0.5784187521785498,0.04396007359027876,0.0036632984876632246,,
fold_3,vit_small,85480902_3748857198_8_spinal_canal_stenosis_l3_l4,occlusion,0.9011398628354071,0.9107901200652124,0.9262474790215492,-0.009650257229805281,-0.0251076161861421,,
fold_3,vit_small,86250890_300671486_18_left_neural_foraminal_narrowing_l3_l4,occlusion,0.474983637779951,0.5893251515924931,0.5893251515924931,-0.1143415138125421,-0.1143415138125421,,
fold_3,vit_small,86250890_1607180289_14_left_subarticular_stenosis_l2_l3,occlusion,0.4845832172781229,0.4674705076962708,0.5126866180449724,0.017112709581852126,-0.028103400766849473,,
fold_3,vit_small,87937369_234828727_5_left_neural_foraminal_narrowing_l5_s1,occlusion,0.4774139296263456,0.5158668320626021,0.5158668320626021,-0.038452902436256486,-0.038452902436256486,,
fold_3,vit_small,87937369_2405188639_2_left_subarticular_stenosis_l4_l5,occlusion,0.4314962722361088,0.3544717021286487,0.4865702085196972,0.07702457010746011,-0.055073936283588365,,
fold_3,vit_small,87937369_4096023265_9_spinal_canal_stenosis_l3_l4,occlusion,0.9510085314512252,0.9506269097328188,0.9646584659814836,0.0003816217184063886,-0.013649934530258423,,
fold_3,vit_small,89637298_666691702_12_left_neural_foraminal_narrowing_l3_l4,occlusion,0.7414011567831039,0.7976206928491594,0.806280043721199,-0.05621953606605545,-0.06487888693809507,,
fold_3,vit_small,89637298_2188742243_48_right_subarticular_stenosis_l4_l5,occlusion,0.6883880835026502,0.5460508901625872,0.7265922766178847,0.142337193340063,-0.038204193115234486,,
fold_3,vit_small,90711686_750049445_2_left_neural_foraminal_narrowing_l3_l4,occlusion,0.5831677995622159,0.5164316929876804,0.6236472301185132,0.06673610657453544,-0.040479430556297324,,
fold_3,vit_small,90711686_1614973506_8_left_subarticular_stenosis_l2_l3,occlusion,0.9464791506528856,0.9661653935909272,0.9789399206638336,-0.019686242938041665,-0.03246077001094805,,
fold_3,vit_small,90711686_1968835546_7_spinal_canal_stenosis_l3_l4,occlusion,0.8679057970643045,0.9350061878561976,0.9350061878561976,-0.06710039079189312,-0.06710039079189312,,
fold_4,cbm_leaky,11943292_403244853_7_right_subarticular_stenosis_l1_l2,occlusion,0.9857114210724832,0.9856061056256292,0.9857178464531896,0.00010531544685399297,-6.425380706387429e-06,,
fold_4,cbm_leaky,11943292_1212326388_4_right_neural_foraminal_narrowing_l2_l3,occlusion,0.9540451630949977,0.954218466579914,0.954218466579914,-0.00017330348491639835,-0.00017330348491639835,,
fold_4,cbm_leaky,11943292_1638921810_8_spinal_canal_stenosis_l5_s1,occlusion,0.992302279174328,0.9924772873520852,0.9924772873520852,-0.00017500817775717437,-0.00017500817775717437,,
fold_4,cbm_leaky,41477684_3009399271_4_left_neural_foraminal_narrowing_l4_l5,occlusion,0.7670049738138913,0.6422139365226032,0.7942223709076645,0.12479103729128815,-0.027217397093773132,,
fold_4,cbm_leaky,41477684_3749739759_3_right_subarticular_stenosis_l1_l2,occlusion,0.9815723180770872,0.9824502378702163,0.9824502378702163,-0.0008779197931291227,-0.0008779197931291227,,
fold_4,cbm_leaky,44060036_1034241723_2_right_neural_foraminal_narrowing_l5_s1,occlusion,0.6513820424675941,0.6926786690950393,0.6926786690950393,-0.041296626627445154,-0.041296626627445154,,
fold_4,cbm_leaky,44060036_2320605986_4_left_subarticular_stenosis_l3_l4,occlusion,0.7837416442111135,0.7893116207793353,0.7893116207793353,-0.0055699765682217794,-0.0055699765682217794,,
fold_4,cbm_leaky,44060036_3294158542_7_spinal_canal_stenosis_l1_l2,occlusion,0.6736980661749838,0.722135616838932,0.8587904140353202,-0.04843755066394817,-0.18509234786033635,,
fold_4,cbm_leaky,52695609_3284178089_6_left_neural_foraminal_narrowing_l1_l2,occlusion,0.5002570390701293,0.5584971226751804,0.9044447481632232,-0.05824008360505106,-0.40418770909309387,,
fold_4,cbm_leaky,52695609_3778925627_7_left_subarticular_stenosis_l1_l2,occlusion,0.979142652451992,0.8581099888309835,0.9640220537781716,0.1210326636210084,0.015120598673820318,,
fold_4,cbm_leaky,74294498_507422603_9_spinal_canal_stenosis_l1_l2,occlusion,0.9976005971431732,0.9975084602832796,0.9979575961828232,9.213685989362119e-05,-0.00035699903965003,,
fold_4,cbm_leaky,74294498_3485741709_11_left_neural_foraminal_narrowing_l1_l2,occlusion,0.9935438930988312,0.993480721116066,0.9935640573501586,6.317198276517555e-05,-2.0164251327448035e-05,,
fold_4,cbm_leaky,74294498_3742439825_29_right_subarticular_stenosis_l3_l4,occlusion,0.649210056796437,0.8023798981157598,0.8023798981157598,-0.15316984131932287,-0.15316984131932287,,
fold_4,cbm_leaky,75336136_1335435066_5_right_neural_foraminal_narrowing_l1_l2,occlusion,0.976225771009922,0.9782731935381888,0.9782731935381888,-0.002047422528266729,-0.002047422528266729,,
fold_4,cbm_leaky,75336136_3843947211_7_left_subarticular_stenosis_l1_l2,occlusion,0.3854686496990325,0.5534917241173388,0.5611636432098749,-0.16802307441830633,-0.1756949935108424,,
fold_4,cbm_leaky,100206310_1012284084_20_left_subarticular_stenosis_l1_l2,occlusion,0.9707693681120874,0.915262739919126,0.976308749616146,0.05550662819296137,-0.005539381504058638,,
fold_4,cbm_leaky,100206310_1792451510_9_spinal_canal_stenosis_l1_l2,occlusion,0.644150229729712,0.6711852231994273,0.6780304500833154,-0.027034993469715274,-0.033880220353603385,,
fold_4,cbm_leaky,100206310_2092806862_12_left_neural_foraminal_narrowing_l2_l3,occlusion,0.6071384127251804,0.5695420811884105,0.6534573639743031,0.03759633153676989,-0.046318951249122664,,
fold_4,cbm_leaky,105895264_1796707037_13_right_subarticular_stenosis_l1_l2,occlusion,0.6194743416272104,0.6133128820918501,0.7682739942334593,0.006161459535360292,-0.14879965260624894,,
fold_4,cbm_leaky,105895264_3528018752_6_left_neural_foraminal_narrowing_l5_s1,occlusion,0.7403769321739674,0.7445701695978642,0.7445701695978642,-0.004193237423896767,-0.004193237423896767,,
fold_4,cbm_leaky,106310815_2365055639_6_right_neural_foraminal_narrowing_l1_l2,occlusion,0.983075000345707,0.9819951608777048,0.9834947928786278,0.001079839468002275,-0.000419792532920793,,
fold_4,cbm_leaky,106310815_2473102710_11_spinal_canal_stenosis_l1_l2,occlusion,0.9977639436721802,0.9979844093322754,0.9979844093322754,-0.00022046566009514823,-0.00022046566009514823,,
fold_4,cbm_leaky,106310815_3073372931_31_right_subarticular_stenosis_l3_l4,occlusion,0.8640132129192354,0.8213611409068109,0.8989656686782838,0.04265207201242449,-0.03495245575904837,,
fold_4,cbm_leaky,107698245_1569834499_7_left_subarticular_stenosis_l1_l2,occlusion,0.996391576528549,0.9961989045143126,0.9964496105909348,0.0001926720142364502,-5.803406238580333e-05,,
fold_4,cbm_leaky,107698245_2063106893_4_right_neural_foraminal_narrowing_l2_l3,occlusion,0.9523354038596152,0.9524142816662788,0.953652726113796,-7.8877806663602e-05,-0.0013173222541807972,,
fold_4,cbm_leaky,111701877_1765709605_8_spinal_canal_stenosis_l1_l2,occlusion,0.9970970630645752,0.9979418426752088,0.9979418426752088,-0.0008447796106335614,-0.0008447796106335614,,
fold_4,cbm_leaky,111701877_1790066392_10_left_neural_foraminal_narrowing_l1_l2,occlusion,0.9841975465416908,0.9856488302350044,0.9856488302350044,-0.0014512836933135986,-0.0014512836933135986,,
fold_4,cbm_leaky,111701877_1920224774_11_right_subarticular_stenosis_l3_l4,occlusion,0.7464161224663258,0.7133090980350971,0.7133090980350971,0.033107024431228704,0.033107024431228704,,
fold_4,cbm_leaky,117720278_290800562_24_right_subarticular_stenosis_l3_l4,occlusion,0.552565272420179,0.3814333462156355,0.7194014325737954,0.17113192620454354,-0.16683616015361635,,
fold_4,cbm_leaky,117720278_4077718798_6_right_neural_foraminal_narrowing_l1_l2,occlusion,0.978919030725956,0.9730471089482308,0.9798708274960516,0.00587192177772522,-0.0009517967700956032,,
fold_4,cbm_nonleaky,11943292_403244853_7_right_subarticular_stenosis_l1_l2,occlusion,0.9749290898442268,0.9760001346468924,0.9760001346468924,-0.0010710448026656216,-0.0010710448026656216,,
fold_4,cbm_nonleaky,11943292_1212326388_4_right_neural_foraminal_narrowing_l2_l3,occlusion,0.9730168938636778,0.9735516160726548,0.9735516160726548,-0.0005347222089769899,-0.0005347222089769899,,
fold_4,cbm_nonleaky,11943292_1638921810_8_spinal_canal_stenosis_l5_s1,occlusion,0.9914845243096352,0.9912310972809792,0.992425425350666,0.00025342702865593925,-0.0009409010410308394,,
fold_4,cbm_nonleaky,41477684_3009399271_4_left_neural_foraminal_narrowing_l4_l5,occlusion,0.3889547780156135,0.8132153511047365,0.875666543841362,-0.424260573089123,-0.4867117658257485,,
fold_4,cbm_nonleaky,41477684_3749739759_3_right_subarticular_stenosis_l1_l2,occlusion,0.9639834716916084,0.9608781412243844,0.9643681660294532,0.0031053304672239435,-0.00038469433784482643,,
fold_4,cbm_nonleaky,44060036_1034241723_2_right_neural_foraminal_narrowing_l5_s1,occlusion,0.5664139769971371,0.6863533087074756,0.6863533087074756,-0.11993933171033844,-0.11993933171033844,,
fold_4,cbm_nonleaky,44060036_2320605986_4_left_subarticular_stenosis_l3_l4,occlusion,0.8248385116457938,0.8028226956725121,0.8028226956725121,0.022015815973281727,0.022015815973281727,,
fold_4,cbm_nonleaky,44060036_3294158542_7_spinal_canal_stenosis_l1_l2,occlusion,0.9787474006414412,0.97649587392807,0.97649587392807,0.0022515267133711436,0.0022515267133711436,,
fold_4,cbm_nonleaky,52695609_3284178089_6_left_neural_foraminal_narrowing_l1_l2,occlusion,0.8501872316002846,0.9163971528410912,0.9163971528410912,-0.0662099212408066,-0.0662099212408066,,
fold_4,cbm_nonleaky,52695609_3778925627_7_left_subarticular_stenosis_l1_l2,occlusion,0.8798736572265624,0.9251660883426668,0.9458767145872116,-0.04529243111610437,-0.06600305736064915,,
fold_4,cbm_nonleaky,74294498_507422603_9_spinal_canal_stenosis_l1_l2,occlusion,0.9913542911410332,0.9912646010518074,0.9913511231541632,8.969008922588007e-05,3.1679868700562608e-06,,
fold_4,cbm_nonleaky,74294498_3485741709_11_left_neural_foraminal_narrowing_l1_l2,occlusion,0.9914748921990396,0.9895050093531608,0.9916780963540076,0.0019698828458788453,-0.00020320415496799527,,
fold_4,cbm_nonleaky,74294498_3742439825_29_right_subarticular_stenosis_l3_l4,occlusion,0.875925958319567,0.8152202525874599,0.890583220287226,0.060705705732107096,-0.014657261967659041,,
fold_4,cbm_nonleaky,75336136_1335435066_5_right_neural_foraminal_narrowing_l1_l2,occlusion,0.9792704552412032,0.9751073867082596,0.97987180352211,0.00416306853294357,-0.0006013482809068549,,
fold_4,cbm_nonleaky,75336136_3843947211_7_left_subarticular_stenosis_l1_l2,occlusion,0.3106235150247812,0.4879410684108735,0.5142328530550003,-0.17731755338609229,-0.20360933803021913,,
fold_4,cbm_nonleaky,100206310_1012284084_20_left_subarticular_stenosis_l1_l2,occlusion,0.761799669265747,0.8679953783750534,0.881857317686081,-0.10619570910930631,-0.12005764842033395,,
fold_4,cbm_nonleaky,100206310_1792451510_9_spinal_canal_stenosis_l1_l2,occlusion,0.3277912098914384,0.2629886331502348,0.5878170005977154,0.0648025767412036,-0.26002579070627696,,
fold_4,cbm_nonleaky,100206310_2092806862_12_left_neural_foraminal_narrowing_l2_l3,occlusion,0.4991357684135437,0.8558732248842716,0.8620459355413914,-0.35673745647072796,-0.36291016712784774,,
fold_4,cbm_nonleaky,105895264_1796707037_13_right_subarticular_stenosis_l1_l2,occlusion,0.5639865010976791,0.6134151022881268,0.6134151022881268,-0.049428601190447674,-0.049428601190447674,,
fold_4,cbm_nonleaky,105895264_3528018752_6_left_neural_foraminal_narrowing_l5_s1,occlusion,0.7450449757277966,0.7808514393866063,0.7891698338091375,-0.035806463658809684,-0.04412485808134092,,
fold_4,cbm_nonleaky,106310815_2365055639_6_right_neural_foraminal_narrowing_l1_l2,occlusion,0.987517873942852,0.9872292622923852,0.9875273451209068,0.0002886116504667857,-9.471178054831775e-06,,
fold_4,cbm_nonleaky,106310815_2473102710_11_spinal_canal_stenosis_l1_l2,occlusion,0.99134514182806,0.9913809463381767,0.9913981422781944,-3.5804510116754784e-05,-5.300045013445498e-05,,
fold_4,cbm_nonleaky,106310815_3073372931_31_right_subarticular_stenosis_l3_l4,occlusion,0.893683597445488,0.8769355326890944,0.8902032792568207,0.016748064756393566,0.0034803181886672307,,
fold_4,cbm_nonleaky,107698245_1569834499_7_left_subarticular_stenosis_l1_l2,occlusion,0.9821423396468162,0.9821025982499122,0.9821025982499122,3.97413969039917e-05,3.97413969039917e-05,,
fold_4,cbm_nonleaky,107698245_2063106893_4_right_neural_foraminal_narrowing_l2_l3,occlusion,0.9726707413792608,0.8260566972196103,0.9723302975296974,0.14661404415965051,0.0003404438495634432,,
fold_4,cbm_nonleaky,111701877_1765709605_8_spinal_canal_stenosis_l1_l2,occlusion,0.9913785874843596,0.990808776021004,0.9913864403963089,0.0005698114633555518,-7.852911949268737e-06,,
fold_4,cbm_nonleaky,111701877_1790066392_10_left_neural_foraminal_narrowing_l1_l2,occlusion,0.9911384239792824,0.991394330561161,0.991394330561161,-0.0002559065818785733,-0.0002559065818785733,,
fold_4,cbm_nonleaky,111701877_1920224774_11_right_subarticular_stenosis_l3_l4,occlusion,0.5820418208837509,0.4948448419570923,0.5562099386006593,0.08719697892665862,0.025831882283091634,,
fold_4,cbm_nonleaky,117720278_290800562_24_right_subarticular_stenosis_l3_l4,occlusion,0.6151495337486268,0.4376058012247085,0.6771216243505477,0.1775437325239183,-0.06197209060192088,,
fold_4,cbm_nonleaky,117720278_4077718798_6_right_neural_foraminal_narrowing_l1_l2,occlusion,0.983800920844078,0.9850558459758758,0.9853359699249268,-0.0012549251317978127,-0.0015350490808487827,,
fold_4,convnext_blackbox,11943292_403244853_7_right_subarticular_stenosis_l1_l2,occlusion,0.9643160283565522,0.9673291981220246,0.9673291981220246,-0.00301316976547239,-0.00301316976547239,,
fold_4,convnext_blackbox,11943292_1212326388_4_right_neural_foraminal_narrowing_l2_l3,occlusion,0.9779339388012884,0.9476237103343008,0.968613575398922,0.03031022846698761,0.009320363402366416,,
fold_4,convnext_blackbox,11943292_1638921810_8_spinal_canal_stenosis_l5_s1,occlusion,0.9661335825920104,0.9790326505899428,0.9790326505899428,-0.01289906799793239,-0.01289906799793239,,
fold_4,convnext_blackbox,41477684_3009399271_4_left_neural_foraminal_narrowing_l4_l5,occlusion,0.703786113113165,0.703100924938917,0.703100924938917,0.0006851881742480082,0.0006851881742480082,,
fold_4,convnext_blackbox,41477684_3749739759_3_right_subarticular_stenosis_l1_l2,occlusion,0.6859437391161919,0.6525069281458854,0.6874916955828665,0.033436810970306485,-0.0015479564666746048,,
fold_4,convnext_blackbox,44060036_1034241723_2_right_neural_foraminal_narrowing_l5_s1,occlusion,0.5592180788516998,0.6292115449905394,0.6292115449905394,-0.06999346613883961,-0.06999346613883961,,
